PROTEOME ; PRODIGAL ; ERROR PRODIGAL
ND ; ACOL01000006BRL01_0000:28057-28869(-) ; ND
ND ; ACOL01001560BRL01_0015:2-811(+) ; ND
ND ; ACOL01001393BRL01_0013:120-929(-) ; ND
ND ; ACOL01001706BRL01_0017:13-816(-) ; ND
ND ; ACOL01000058BRL01_0000:3-803(-) ; ND
ND ; ACOL01001778BRL01_0017:1-798(+) ; ND
ND ; ACOL01000430BRL01_0004:2338-3135(+) ; ND
ND ; ACOL01000139BRL01_0001:1-798(-) ; ND
ND ; ACOL01000783BRL01_0007:1-795(-) ; ND
ND ; ACOL01000117BRL01_0001:8064-8861(-) ; ND
ND ; ACOL01000108BRL01_0001:5013-5810(-) ; ND
ND ; ACOL01001331BRL01_0013:90-884(+) ; ND
ND ; ACOL01000096BRL01_0000:10181-10975(-) ; ND
ND ; ACOL01001272BRL01_0012:3-794(+) ; ND
ND ; ACOL01000847BRL01_0008:642-1433(-) ; ND
ND ; ACOL01000115BRL01_0001:3-794(+) ; ND
ND ; ACOL01001821BRL01_0018:2-787(+) ; ND
ND ; ACOL01001815BRL01_0018:3-788(+) ; ND
ND ; ACOL01001391BRL01_0013:143-931(-) ; ND
ND ; ACOL01000273BRL01_0002:4442-5230(-) ; ND
ND ; ACOL01000030BRL01_0000:8578-9366(+) ; ND
ND ; ACOL01001823BRL01_0018:3-785(+) ; ND
ND ; ACOL01001237BRL01_0012:223-1005(+) ; ND
ND ; ACOL01000221BRL01_0002:5597-6382(-) ; ND
ND ; ACOL01000117BRL01_0001:1236-2021(-) ; ND
ND ; ACOL01000368BRL01_0003:2895-3668(-) ; ND
ND ; ACOL01000124BRL01_0001:3825-4598(-) ; ND
ND ; ACOL01000729BRL01_0007:628-1398(+) ; ND
ND ; ACOL01000281BRL01_0002:3-770(-) ; ND
ND ; ACOL01000168BRL01_0001:6979-7749(-) ; ND
ND ; ACOL01001919BRL01_0019:1-765(-) ; ND
ND ; ACOL01001216BRL01_0012:89-856(+) ; ND
ND ; ACOL01001053BRL01_0010:3-770(+) ; ND
ND ; ACOL01000104BRL01_0001:2278-3045(-) ; ND
ND ; ACOL01001924BRL01_0019:2-763(-) ; ND
ND ; ACOL01001390BRL01_0013:165-929(-) ; ND
ND ; ACOL01001161BRL01_0011:292-1053(+) ; ND
ND ; ACOL01000300BRL01_0003:2797-3561(+) ; ND
ND ; ACOL01000003BRL01_0000:29730-30488(+) ; ND
ND ; ACOL01001605BRL01_0016:1-756(+) ; ND
ND ; ACOL01000689BRL01_0006:2-754(-) ; ND
ND ; ACOL01000005BRL01_0000:6419-7174(-) ; ND
ND ; ACOL01001950BRL01_0019:6-758(-) ; ND
ND ; ACOL01000142BRL01_0001:8078-8830(-) ; ND
ND ; ACOL01001987BRL01_0019:2-748(-) ; ND
ND ; ACOL01001001BRL01_0010:2-748(+) ; ND
ND ; ACOL01002048BRL01_0020:1-741(+) ; ND
ND ; ACOL01002027BRL01_0020:3-743(+) ; ND
ND ; ACOL01000475BRL01_0004:2086-2829(-) ; ND
ND ; ACOL01000764BRL01_0007:217-957(-) ; ND
ND ; ACOL01000012BRL01_0000:7509-8249(+) ; ND
ND ; ACOL01002072BRL01_0020:1-735(+) ; ND
ND ; ACOL01000215BRL01_0002:1-735(-) ; ND
ND ; ACOL01000070BRL01_0000:1596-2333(-) ; ND
ND ; ACOL01001642BRL01_0016:105-839(-) ; ND
ND ; ACOL01000467BRL01_0004:1022-1756(-) ; ND
ND ; ACOL01000077BRL01_0000:11574-12305(+) ; ND
ND ; ACOL01002121BRL01_0021:1-726(-) ; ND
ND ; ACOL01002017BRL01_0020:17-745(-) ; ND
ND ; ACOL01001377BRL01_0013:210-935(+) ; ND
ND ; ACOL01002146BRL01_0021:1-723(-) ; ND
ND ; ACOL01000670BRL01_0006:63-788(-) ; ND
ND ; ACOL01000107BRL01_0001:1354-2079(+) ; ND
ND ; ACOL01000047BRL01_0000:16279-17004(+) ; ND
ND ; ACOL01002164BRL01_0021:3-719(-) ; ND
ND ; ACOL01002185BRL01_0021:2-715(-) ; ND
ND ; ACOL01001951BRL01_0019:46-759(+) ; ND
ND ; ACOL01001423BRL01_0014:3-719(+) ; ND
ND ; ACOL01000422BRL01_0004:2116-2832(-) ; ND
ND ; ACOL01000020BRL01_0000:19693-20409(+) ; ND
ND ; ACOL01000016BRL01_0000:143-859(-) ; ND
ND ; ACOL01002222BRL01_0022:1-711(+) ; ND
ND ; ACOL01002209BRL01_0022:1-711(+) ; ND
ND ; ACOL01002207BRL01_0022:3-713(+) ; ND
ND ; ACOL01000312BRL01_0003:2787-3500(+) ; ND
ND ; ACOL01001165BRL01_0011:339-1049(-) ; ND
ND ; ACOL01000007BRL01_0000:28518-29228(-) ; ND
ND ; ACOL01002255BRL01_0022:1-705(-) ; ND
ND ; ACOL01000040BRL01_0000:7701-8408(-) ; ND
ND ; ACOL01000354BRL01_0003:1-705(+) ; ND
ND ; ACOL01002307BRL01_0023:1-699(+) ; ND
ND ; ACOL01002292BRL01_0022:1-699(-) ; ND
ND ; ACOL01002284BRL01_0022:3-701(-) ; ND
ND ; ACOL01001704BRL01_0017:117-818(-) ; ND
ND ; ACOL01001403BRL01_0014:3-704(+) ; ND
ND ; ACOL01000377BRL01_0003:2912-3613(-) ; ND
ND ; ACOL01002319BRL01_0023:1-696(-) ; ND
ND ; ACOL01001376BRL01_0013:241-936(+) ; ND
ND ; ACOL01002332BRL01_0023:3-695(-) ; ND
ND ; ACOL01000648BRL01_0006:1009-1704(+) ; ND
ND ; ACOL01002269BRL01_0022:10-702(-) ; ND
ND ; ACOL01000040BRL01_0000:8413-9105(-) ; ND
ND ; ACOL01002424BRL01_0024:2-682(+) ; ND
ND ; ACOL01001899BRL01_0018:91-771(+) ; ND
ND ; ACOL01002443BRL01_0024:3-680(+) ; ND
ND ; ACOL01001565BRL01_0015:62-742(-) ; ND
ND ; ACOL01000254BRL01_0002:2677-3357(+) ; ND
ND ; ACOL01000145BRL01_0001:3521-4201(-) ; ND
ND ; ACOL01000098BRL01_0000:1969-2649(+) ; ND
ND ; ACOL01002479BRL01_0024:3-677(+) ; ND
ND ; ACOL01002469BRL01_0024:2-676(-) ; ND
ND ; ACOL01002199BRL01_0021:36-713(-) ; ND
ND ; ACOL01000929BRL01_0009:620-1294(+) ; ND
ND ; ACOL01001831BRL01_0018:110-784(-) ; ND
ND ; ACOL01001459BRL01_0014:14-688(-) ; ND
ND ; ACOL01001096BRL01_0010:57-731(+) ; ND
ND ; ACOL01000510BRL01_0005:921-1595(-) ; ND
ND ; ACOL01000146BRL01_0001:4872-5546(-) ; ND
ND ; ACOL01000095BRL01_0000:8850-9524(-) ; ND
ND ; ACOL01000088BRL01_0000:10798-11472(+) ; ND
ND ; ACOL01000049BRL01_0000:6405-7079(-) ; ND
ND ; ACOL01002534BRL01_0025:2-670(-) ; ND
ND ; ACOL01002516BRL01_0025:1-669(-) ; ND
ND ; ACOL01002509BRL01_0025:3-671(-) ; ND
ND ; ACOL01001140BRL01_0011:412-1080(+) ; ND
ND ; ACOL01002566BRL01_0025:3-665(-) ; ND
ND ; ACOL01001335BRL01_0013:161-826(-) ; ND
ND ; ACOL01000452BRL01_0004:2331-2996(-) ; ND
ND ; ACOL01000051BRL01_0000:13589-14254(-) ; ND
ND ; ACOL01000030BRL01_0000:10731-11393(-) ; ND
ND ; ACOL01002649BRL01_0026:1-657(+) ; ND
ND ; ACOL01000678BRL01_0006:2-658(-) ; ND
ND ; ACOL01000248BRL01_0002:4766-5425(-) ; ND
ND ; ACOL01002674BRL01_0026:1-654(+) ; ND
ND ; ACOL01002666BRL01_0026:1-654(-) ; ND
ND ; ACOL01002633BRL01_0026:3-656(-) ; ND
ND ; ACOL01002143BRL01_0021:67-723(-) ; ND
ND ; ACOL01001822BRL01_0018:132-785(+) ; ND
ND ; ACOL01001795BRL01_0017:139-792(+) ; ND
ND ; ACOL01002163BRL01_0021:3-653(-) ; ND
ND ; ACOL01000446BRL01_0004:715-1368(+) ; ND
ND ; ACOL01000310BRL01_0003:2853-3506(-) ; ND
ND ; ACOL01002709BRL01_0027:2-649(+) ; ND
ND ; ACOL01001226BRL01_0012:3-653(+) ; ND
ND ; ACOL01002734BRL01_0027:2-646(+) ; ND
ND ; ACOL01002455BRL01_0024:3-650(+) ; ND
ND ; ACOL01002766BRL01_0027:2-643(+) ; ND
ND ; ACOL01001360BRL01_0013:1-642(+) ; ND
ND ; ACOL01000038BRL01_0000:5461-6102(-) ; ND
ND ; ACOL01002847BRL01_0028:2-637(+) ; ND
ND ; ACOL01002820BRL01_0028:3-638(-) ; ND
ND ; ACOL01001726BRL01_0017:1-639(+) ; ND
ND ; ACOL01000863BRL01_0008:770-1405(+) ; ND
ND ; ACOL01002859BRL01_0028:3-635(-) ; ND
ND ; ACOL01002850BRL01_0028:3-635(-) ; ND
ND ; ACOL01002897BRL01_0028:2-631(+) ; ND
ND ; ACOL01002891BRL01_0028:3-632(+) ; ND
ND ; ACOL01001982BRL01_0019:118-750(-) ; ND
ND ; ACOL01000213BRL01_0002:389-1021(-) ; ND
ND ; ACOL01000130BRL01_0001:6630-7262(+) ; ND
ND ; ACOL01001074BRL01_0010:3-629(-) ; ND
ND ; ACOL01002984BRL01_0029:2-625(+) ; ND
ND ; ACOL01002723BRL01_0027:3-629(+) ; ND
ND ; ACOL01002400BRL01_0024:63-686(+) ; ND
ND ; ACOL01002325BRL01_0023:2-625(-) ; ND
ND ; ACOL01000584BRL01_0005:623-1249(+) ; ND
ND ; ACOL01000308BRL01_0003:4040-4663(+) ; ND
ND ; ACOL01000486BRL01_0004:2164-2784(+) ; ND
ND ; ACOL01000434BRL01_0004:3-626(+) ; ND
ND ; ACOL01003045BRL01_0030:3-620(-) ; ND
ND ; ACOL01003039BRL01_0030:2-619(+) ; ND
ND ; ACOL01003037BRL01_0030:3-620(-) ; ND
ND ; ACOL01003035BRL01_0030:2-619(-) ; ND
ND ; ACOL01003021BRL01_0030:3-620(-) ; ND
ND ; ACOL01001709BRL01_0017:195-815(-) ; ND
ND ; ACOL01000574BRL01_0005:1728-2348(-) ; ND
ND ; ACOL01003125BRL01_0031:1-615(+) ; ND
ND ; ACOL01001729BRL01_0017:193-810(-) ; ND
ND ; ACOL01000276BRL01_0002:3-617(-) ; ND
ND ; ACOL01003176BRL01_0031:1-612(+) ; ND
ND ; ACOL01003170BRL01_0031:1-612(-) ; ND
ND ; ACOL01001824BRL01_0018:125-739(+) ; ND
ND ; ACOL01000341BRL01_0003:3129-3743(-) ; ND
ND ; ACOL01003169BRL01_0031:2-610(-) ; ND
ND ; ACOL01002924BRL01_0029:1-609(-) ; ND
ND ; ACOL01002831BRL01_0028:3-614(+) ; ND
ND ; ACOL01000441BRL01_0004:554-1165(+) ; ND
ND ; ACOL01000379BRL01_0003:2995-3603(+) ; ND
ND ; ACOL01000067BRL01_0000:1426-2037(+) ; ND
ND ; ACOL01003246BRL01_0032:2-607(-) ; ND
ND ; ACOL01003219BRL01_0032:2-607(+) ; ND
ND ; ACOL01003203BRL01_0032:3-608(-) ; ND
ND ; ACOL01003197BRL01_0031:3-608(+) ; ND
ND ; ACOL01002959BRL01_0029:1-609(+) ; ND
ND ; ACOL01001250BRL01_0012:2-607(-) ; ND
ND ; ACOL01003270BRL01_0032:3-605(+) ; ND
ND ; ACOL01000298BRL01_0002:2651-3256(-) ; ND
ND ; ACOL01003296BRL01_0032:3-602(+) ; ND
ND ; ACOL01001076BRL01_0010:2-601(-) ; ND
ND ; ACOL01000350BRL01_0003:3312-3911(+) ; ND
ND ; ACOL01000217BRL01_0002:2951-3553(+) ; ND
ND ; ACOL01003403BRL01_0034:1-597(+) ; ND
ND ; ACOL01003389BRL01_0033:2-598(+) ; ND
ND ; ACOL01003375BRL01_0033:3-599(+) ; ND
ND ; ACOL01003177BRL01_0031:2-601(+) ; ND
ND ; ACOL01003464BRL01_0034:1-594(+) ; ND
ND ; ACOL01003454BRL01_0034:2-595(+) ; ND
ND ; ACOL01003443BRL01_0034:2-595(-) ; ND
ND ; ACOL01003440BRL01_0034:2-595(-) ; ND
ND ; ACOL01003124BRL01_0031:3-599(+) ; ND
ND ; ACOL01001455BRL01_0014:2-595(-) ; ND
ND ; ACOL01000466BRL01_0004:1289-1885(-) ; ND
ND ; ACOL01000335BRL01_0003:3538-4131(+) ; ND
ND ; ACOL01003480BRL01_0034:1-591(+) ; ND
ND ; ACOL01003470BRL01_0034:3-593(+) ; ND
ND ; ACOL01003456BRL01_0034:3-593(+) ; ND
ND ; ACOL01000010BRL01_0000:9406-9999(+) ; ND
ND ; ACOL01003546BRL01_0035:1-588(-) ; ND
ND ; ACOL01003502BRL01_0035:3-590(+) ; ND
ND ; ACOL01002371BRL01_0023:103-690(+) ; ND
ND ; ACOL01000551BRL01_0005:1419-2009(-) ; ND
ND ; ACOL01003617BRL01_0036:1-585(+) ; ND
ND ; ACOL01003604BRL01_0036:2-586(-) ; ND
ND ; ACOL01002695BRL01_0026:63-650(-) ; ND
ND ; ACOL01002493BRL01_0024:1-588(+) ; ND
ND ; ACOL01002277BRL01_0022:116-703(+) ; ND
ND ; ACOL01001003BRL01_0010:436-1023(-) ; ND
ND ; ACOL01000304BRL01_0003:4001-4588(+) ; ND
ND ; ACOL01000086BRL01_0000:3955-4542(-) ; ND
ND ; ACOL01000057BRL01_0000:3-590(+) ; ND
ND ; ACOL01003662BRL01_0036:1-582(-) ; ND
ND ; ACOL01003649BRL01_0036:3-584(-) ; ND
ND ; ACOL01003623BRL01_0036:3-584(-) ; ND
ND ; ACOL01002384BRL01_0023:1-585(+) ; ND
ND ; ACOL01001031BRL01_0010:592-1173(+) ; ND
ND ; ACOL01003727BRL01_0037:2-580(+) ; ND
ND ; ACOL01003696BRL01_0036:2-580(-) ; ND
ND ; ACOL01003678BRL01_0036:3-581(-) ; ND
ND ; ACOL01003324BRL01_0033:3-584(+) ; ND
ND ; ACOL01002938BRL01_0029:50-628(+) ; ND
ND ; ACOL01002743BRL01_0027:67-648(-) ; ND
ND ; ACOL01002135BRL01_0021:147-725(+) ; ND
ND ; ACOL01001682BRL01_0016:3-584(+) ; ND
ND ; ACOL01001280BRL01_0012:2-583(+) ; ND
ND ; ACOL01000553BRL01_0005:2-583(+) ; ND
ND ; ACOL01000104BRL01_0001:3099-3680(-) ; ND
ND ; ACOL01000015BRL01_0000:15649-16230(-) ; ND
ND ; ACOL01003830BRL01_0038:1-576(+) ; ND
ND ; ACOL01003821BRL01_0038:1-576(+) ; ND
ND ; ACOL01003783BRL01_0037:3-578(+) ; ND
ND ; ACOL01002986BRL01_0029:2-580(+) ; ND
ND ; ACOL01002089BRL01_0020:155-733(-) ; ND
ND ; ACOL01000940BRL01_0009:702-1277(+) ; ND
ND ; ACOL01000507BRL01_0005:549-1127(+) ; ND
ND ; ACOL01003875BRL01_0038:2-574(-) ; ND
ND ; ACOL01003869BRL01_0038:1-573(+) ; ND
ND ; ACOL01003820BRL01_0038:3-575(-) ; ND
ND ; ACOL01002484BRL01_0024:104-676(+) ; ND
ND ; ACOL01002221BRL01_0022:3-578(+) ; ND
ND ; ACOL01001988BRL01_0019:173-748(-) ; ND
ND ; ACOL01001934BRL01_0019:191-763(+) ; ND
ND ; ACOL01001277BRL01_0012:404-979(-) ; ND
ND ; ACOL01000915BRL01_0009:78-653(+) ; ND
ND ; ACOL01000546BRL01_0005:1-573(-) ; ND
ND ; ACOL01000075BRL01_0000:4116-4691(+) ; ND
ND ; ACOL01003898BRL01_0038:3-572(+) ; ND
ND ; ACOL01003897BRL01_0038:1-570(+) ; ND
ND ; ACOL01002486BRL01_0024:1-573(+) ; ND
ND ; ACOL01002442BRL01_0024:110-682(-) ; ND
ND ; ACOL01000004BRL01_0000:11270-11842(-) ; ND
ND ; ACOL01003971BRL01_0039:2-568(+) ; ND
ND ; ACOL01003950BRL01_0039:2-568(-) ; ND
ND ; ACOL01003962BRL01_0039:3-566(+) ; ND
ND ; ACOL01003758BRL01_0037:11-577(-) ; ND
ND ; ACOL01002351BRL01_0023:126-692(-) ; ND
ND ; ACOL01002328BRL01_0023:133-696(+) ; ND
ND ; ACOL01001115BRL01_0011:531-1097(-) ; ND
ND ; ACOL01000004BRL01_0000:25293-25859(+) ; ND
ND ; ACOL01004058BRL01_0040:2-562(-) ; ND
ND ; ACOL01004048BRL01_0040:2-562(-) ; ND
ND ; ACOL01004015BRL01_0040:3-563(-) ; ND
ND ; ACOL01002425BRL01_0024:124-684(+) ; ND
ND ; ACOL01002314BRL01_0023:2-562(-) ; ND
ND ; ACOL01004138BRL01_0041:1-558(-) ; ND
ND ; ACOL01004137BRL01_0041:1-558(+) ; ND
ND ; ACOL01002558BRL01_0025:83-643(+) ; ND
ND ; ACOL01001068BRL01_0010:2-562(+) ; ND
ND ; ACOL01000678BRL01_0006:1331-1888(+) ; ND
ND ; ACOL01000584BRL01_0005:1362-1922(+) ; ND
ND ; ACOL01004189BRL01_0041:2-556(-) ; ND
ND ; ACOL01002672BRL01_0026:62-619(-) ; ND
ND ; ACOL01001874BRL01_0018:218-775(-) ; ND
ND ; ACOL01001396BRL01_0013:371-928(-) ; ND
ND ; ACOL01000145BRL01_0001:2985-3542(-) ; ND
ND ; ACOL01003646BRL01_0036:2-556(+) ; ND
ND ; ACOL01002201BRL01_0022:162-713(+) ; ND
ND ; ACOL01000590BRL01_0005:2-553(-) ; ND
ND ; ACOL01000589BRL01_0005:2-556(+) ; ND
ND ; ACOL01000038BRL01_0000:2-553(-) ; ND
ND ; ACOL01004327BRL01_0043:1-549(+) ; ND
ND ; ACOL01004313BRL01_0043:3-551(-) ; ND
ND ; ACOL01004310BRL01_0043:2-550(+) ; ND
ND ; ACOL01001561BRL01_0015:312-860(+) ; ND
ND ; ACOL01000303BRL01_0003:1513-2064(-) ; ND
ND ; ACOL01004400BRL01_0044:1-546(+) ; ND
ND ; ACOL01004470BRL01_0044:1-543(-) ; ND
ND ; ACOL01004433BRL01_0044:2-544(+) ; ND
ND ; ACOL01004426BRL01_0044:1-543(-) ; ND
ND ; ACOL01004423BRL01_0044:1-543(-) ; ND
ND ; ACOL01004391BRL01_0043:3-545(+) ; ND
ND ; ACOL01001787BRL01_0017:3-548(+) ; ND
ND ; ACOL01001080BRL01_0010:81-626(-) ; ND
ND ; ACOL01000888BRL01_0008:3-545(-) ; ND
ND ; ACOL01000328BRL01_0003:286-831(-) ; ND
ND ; ACOL01004510BRL01_0045:1-540(-) ; ND
ND ; ACOL01004505BRL01_0045:2-541(+) ; ND
ND ; ACOL01004489BRL01_0044:3-542(+) ; ND
ND ; ACOL01004484BRL01_0044:3-542(+) ; ND
ND ; ACOL01004442BRL01_0044:3-542(-) ; ND
ND ; ACOL01002965BRL01_0029:83-625(-) ; ND
ND ; ACOL01001812BRL01_0018:248-787(+) ; ND
ND ; ACOL01000360BRL01_0003:3231-3773(-) ; ND
ND ; ACOL01004583BRL01_0045:1-537(+) ; ND
ND ; ACOL01004581BRL01_0045:2-538(-) ; ND
ND ; ACOL01004575BRL01_0045:1-537(-) ; ND
ND ; ACOL01004566BRL01_0045:1-537(+) ; ND
ND ; ACOL01002297BRL01_0022:160-699(-) ; ND
ND ; ACOL01004655BRL01_0046:1-534(+) ; ND
ND ; ACOL01004616BRL01_0046:2-535(-) ; ND
ND ; ACOL01004603BRL01_0046:2-535(-) ; ND
ND ; ACOL01003918BRL01_0039:3-539(+) ; ND
ND ; ACOL01003712BRL01_0037:1-537(+) ; ND
ND ; ACOL01001895BRL01_0018:236-772(-) ; ND
ND ; ACOL01000868BRL01_0008:492-1028(-) ; ND
ND ; ACOL01004711BRL01_0047:1-531(-) ; ND
ND ; ACOL01004668BRL01_0046:3-533(-) ; ND
ND ; ACOL01004653BRL01_0046:2-532(-) ; ND
ND ; ACOL01003225BRL01_0032:39-572(+) ; ND
ND ; ACOL01001629BRL01_0016:1-534(+) ; ND
ND ; ACOL01000055BRL01_0000:15396-15929(-) ; ND
ND ; ACOL01004764BRL01_0047:2-529(-) ; ND
ND ; ACOL01004736BRL01_0047:2-529(+) ; ND
ND ; ACOL01004732BRL01_0047:2-529(+) ; ND
ND ; ACOL01004512BRL01_0045:2-532(+) ; ND
ND ; ACOL01004862BRL01_0048:1-525(-) ; ND
ND ; ACOL01004812BRL01_0048:1-525(+) ; ND
ND ; ACOL01004800BRL01_0048:3-527(-) ; ND
ND ; ACOL01004134BRL01_0041:3-530(+) ; ND
ND ; ACOL01003908BRL01_0039:46-570(+) ; ND
ND ; ACOL01000052BRL01_0000:5912-6439(+) ; ND
ND ; ACOL01004944BRL01_0049:1-522(-) ; ND
ND ; ACOL01004940BRL01_0049:1-522(+) ; ND
ND ; ACOL01004927BRL01_0049:1-522(+) ; ND
ND ; ACOL01004920BRL01_0049:1-522(+) ; ND
ND ; ACOL01004894BRL01_0048:1-522(-) ; ND
ND ; ACOL01004890BRL01_0048:3-524(-) ; ND
ND ; ACOL01004888BRL01_0048:3-524(-) ; ND
ND ; ACOL01004869BRL01_0048:2-523(+) ; ND
ND ; ACOL01004868BRL01_0048:2-523(+) ; ND
ND ; ACOL01004841BRL01_0048:3-524(+) ; ND
ND ; ACOL01004831BRL01_0048:3-524(-) ; ND
ND ; ACOL01004742BRL01_0047:5-529(-) ; ND
ND ; ACOL01003208BRL01_0032:84-608(-) ; ND
ND ; ACOL01000119BRL01_0001:9639-10160(+) ; ND
ND ; ACOL01004964BRL01_0049:1-519(+) ; ND
ND ; ACOL01004953BRL01_0049:2-520(+) ; ND
ND ; ACOL01004938BRL01_0049:3-521(+) ; ND
ND ; ACOL01004919BRL01_0049:3-521(+) ; ND
ND ; ACOL01002808BRL01_0028:120-638(+) ; ND
ND ; ACOL01002377BRL01_0023:169-690(-) ; ND
ND ; ACOL01001348BRL01_0013:2-523(+) ; ND
ND ; ACOL01001157BRL01_0011:541-1059(+) ; ND
ND ; ACOL01000056BRL01_0000:1168-1689(+) ; ND
ND ; ACOL01005059BRL01_0050:1-516(-) ; ND
ND ; ACOL01005033BRL01_0050:2-517(-) ; ND
ND ; ACOL01005009BRL01_0050:3-518(-) ; ND
ND ; ACOL01004584BRL01_0045:20-538(-) ; ND
ND ; ACOL01003010BRL01_0030:2-517(-) ; ND
ND ; ACOL01005142BRL01_0051:1-513(+) ; ND
ND ; ACOL01005123BRL01_0051:2-514(-) ; ND
ND ; ACOL01005084BRL01_0050:2-514(-) ; ND
ND ; ACOL01005069BRL01_0050:3-515(+) ; ND
ND ; ACOL01003401BRL01_0034:83-598(-) ; ND
ND ; ACOL01003195BRL01_0031:20-535(-) ; ND
ND ; ACOL01000899BRL01_0008:830-1342(+) ; ND
ND ; ACOL01000756BRL01_0007:69-584(-) ; ND
ND ; ACOL01000047BRL01_0000:15361-15876(+) ; ND
ND ; ACOL01000004BRL01_0000:24821-25336(+) ; ND
ND ; ACOL01005173BRL01_0051:2-511(+) ; ND
ND ; ACOL01003514BRL01_0035:3-515(+) ; ND
ND ; ACOL01002846BRL01_0028:128-637(+) ; ND
ND ; ACOL01000418BRL01_0004:2735-3244(+) ; ND
ND ; ACOL01005260BRL01_0052:2-508(+) ; ND
ND ; ACOL01005215BRL01_0052:3-509(+) ; ND
ND ; ACOL01005199BRL01_0051:2-508(-) ; ND
ND ; ACOL01005180BRL01_0051:3-509(+) ; ND
ND ; ACOL01004245BRL01_0042:46-552(+) ; ND
ND ; ACOL01004114BRL01_0041:3-512(+) ; ND
ND ; ACOL01004091BRL01_0040:52-561(-) ; ND
ND ; ACOL01002983BRL01_0029:114-623(-) ; ND
ND ; ACOL01002646BRL01_0026:2-511(+) ; ND
ND ; ACOL01001884BRL01_0018:267-773(+) ; ND
ND ; ACOL01001850BRL01_0018:1-507(-) ; ND
ND ; ACOL01000532BRL01_0005:3-512(+) ; ND
ND ; ACOL01000457BRL01_0004:2452-2958(+) ; ND
ND ; ACOL01005335BRL01_0053:2-505(-) ; ND
ND ; ACOL01005313BRL01_0053:2-505(+) ; ND
ND ; ACOL01005295BRL01_0052:1-504(-) ; ND
ND ; ACOL01005287BRL01_0052:2-505(-) ; ND
ND ; ACOL01005286BRL01_0052:3-506(+) ; ND
ND ; ACOL01005277BRL01_0052:2-505(-) ; ND
ND ; ACOL01005264BRL01_0052:3-506(+) ; ND
ND ; ACOL01002996BRL01_0029:2-508(+) ; ND
ND ; ACOL01001541BRL01_0015:161-667(-) ; ND
ND ; ACOL01005423BRL01_0054:1-501(+) ; ND
ND ; ACOL01005357BRL01_0053:1-501(+) ; ND
ND ; ACOL01005345BRL01_0053:3-503(-) ; ND
ND ; ACOL01005342BRL01_0053:3-503(-) ; ND
ND ; ACOL01005135BRL01_0051:9-512(-) ; ND
ND ; ACOL01004678BRL01_0046:28-531(-) ; ND
ND ; ACOL01003693BRL01_0036:62-565(+) ; ND
ND ; ACOL01002505BRL01_0025:2-502(-) ; ND
ND ; ACOL01001740BRL01_0017:308-808(+) ; ND
ND ; ACOL01000893BRL01_0008:140-643(+) ; ND
ND ; ACOL01000473BRL01_0004:221-724(-) ; ND
ND ; ACOL01005401BRL01_0054:3-500(+) ; ND
ND ; ACOL01004223BRL01_0042:53-553(-) ; ND
ND ; ACOL01003842BRL01_0038:53-553(-) ; ND
ND ; ACOL01002626BRL01_0026:3-500(-) ; ND
ND ; ACOL01002521BRL01_0025:173-670(+) ; ND
ND ; ACOL01000300BRL01_0003:2216-2716(+) ; ND
ND ; ACOL01000285BRL01_0002:4538-5035(+) ; ND
ND ; ACOL01001904BRL01_0019:276-770(+) ; ND
ND ; ACOL01001108BRL01_0011:190-687(-) ; ND
ND ; ACOL01001864BRL01_0018:283-777(-) ; ND
ND ; ACOL01000895BRL01_0008:420-911(-) ; ND
ND ; ACOL01000601BRL01_0006:1535-2026(+) ; ND
ND ; ACOL01000126BRL01_0001:9144-9632(+) ; ND
ND ; ACOL01005288BRL01_0052:17-505(-) ; ND
ND ; ACOL01002353BRL01_0023:204-692(-) ; ND
ND ; ACOL01002042BRL01_0020:89-577(-) ; ND
ND ; ACOL01001322BRL01_0013:390-878(+) ; ND
ND ; ACOL01000631BRL01_0006:124-612(-) ; ND
ND ; ACOL01000217BRL01_0002:4051-4539(+) ; ND
ND ; ACOL01000143BRL01_0001:2675-3163(-) ; ND
ND ; ACOL01004081BRL01_0040:77-562(-) ; ND
ND ; ACOL01002753BRL01_0027:2-484(-) ; ND
ND ; ACOL01002751BRL01_0027:163-645(+) ; ND
ND ; ACOL01000648BRL01_0006:356-841(+) ; ND
ND ; ACOL01000478BRL01_0004:2-484(-) ; ND
ND ; ACOL01004822BRL01_0048:3-485(+) ; ND
ND ; ACOL01004261BRL01_0042:1-483(+) ; ND
ND ; ACOL01003495BRL01_0034:113-592(+) ; ND
ND ; ACOL01000665BRL01_0006:1449-1928(+) ; ND
ND ; ACOL01000177BRL01_0001:7027-7509(-) ; ND
ND ; ACOL01004022BRL01_0040:35-514(-) ; ND
ND ; ACOL01000370BRL01_0003:1383-1862(-) ; ND
ND ; ACOL01004879BRL01_0048:1-477(+) ; ND
ND ; ACOL01004652BRL01_0046:2-475(-) ; ND
ND ; ACOL01002630BRL01_0026:1-477(+) ; ND
ND ; ACOL01001323BRL01_0013:484-957(+) ; ND
ND ; ACOL01000956BRL01_0009:1-477(+) ; ND
ND ; ACOL01000004BRL01_0000:10731-11207(-) ; ND
ND ; ACOL01004676BRL01_0046:1-474(+) ; ND
ND ; ACOL01002906BRL01_0029:1-474(+) ; ND
ND ; ACOL01002862BRL01_0028:3-473(-) ; ND
ND ; ACOL01000926BRL01_0009:2-475(+) ; ND
ND ; ACOL01000275BRL01_0002:4738-5208(+) ; ND
ND ; ACOL01004666BRL01_0046:65-532(+) ; ND
