PROTEOME ; PRODIGAL ; ERROR PRODIGAL
ABGB01001140:297-923 ; NW_003102352:858-1484(+); error (297/858)(923/1484)
ABGB01000015:9467-10087 ; NW_003102063:9467-10087(+); OK
ABGB01000017:c(71934-72554) ; NW_003102065:71934-72449(-); error - start (72554/72449)
ABGB01000023:22377-22997 ; NW_003102071:22377-22997(+); OK
ABGB01000014:c(6528-7145) ; NW_003102062:6528-7145(-); OK
ABGB01000018:57161-57778 ; NW_003102066:57161-57778(+); OK
ABGB01000019:c(3272-3889) ; NW_003102067:3272-3889(-); OK
ABGB01000041:c(8037-8654) ; NW_003102089:8037-8654(-); OK
ABGB01000003:38253-38867 ; NW_001849445:81679-82293(+); error (38253/81679)(38867/82293)
ABGB01000015:c(5081-5695) ; NW_003102063:5081-5740(-); error - start (5695/5740)
ABGB01000016:111578-112192 ; NW_003102064:111578-112192(+); OK
ABGB01000017:61580-62194 ; NW_003103182:227-841(+); error (61580/227)(62194/841)
ABGB01000017:61580-62194 ; NW_003102065:61580-62194(+); OK
ABGB01000032:1721-2335 ; NW_003102080:1721-2335(+); OK
ABGB01000041:c(10226-10840) ; NW_003102089:10226-10840(-); OK
ABGB01000004:37793-38404 ; NW_001849444:43165-43818(-); error (37793/43165)(38404/43818)
ABGB01000004:c(57222-57833) ; NW_001849444:23736-24347(+); error (57222/23736)(57833/24347)
ABGB01000014:c(95253-95864) ; NW_003102062:95253-95864(-); OK
ABGB01000018:c(21643-22254) ; NW_003102066:21643-22254(-); OK
ABGB01000018:c(33968-34579) ; NW_003102066:33968-34579(-); OK
ABGB01000034:c(3995-4606) ; NW_003102082:3995-4606(-); OK
ABGB01000044:1931-2542 ; NW_003102092:1931-2542(+); OK
ABGB01001653:c(79-690) ; ND ; ND
ABGB01000003:14627-15235 ; NW_001849445:58053-58661(+); error (14627/58053)(15235/58661)
ABGB01000018:c(39110-39718) ; NW_003102066:39110-39718(-); OK
ABGB01000038:c(9892-10500) ; NW_003102086:9892-10500(-); OK
ABGB01000424:279-887 ; ND ; ND
ABGB01000584:696-1304 ; NW_003102632:714-1304(+); error - start (696/714)
ABGB01000034:16801-17406 ; NW_003102082:16801-17406(+); OK
ABGB01000001:c(18701-19303) ; NW_001849444:184794-185396(+); error (18701/184794)(19303/185396)
ABGB01000001:66196-66798 ; NW_001849444:137299-137970(-); error (66196/137299)(66798/137970)
ABGB01000014:121644-122246 ; NW_003102062:121644-122246(+); OK
ABGB01000004:60684-61283 ; NW_001849444:20286-20885(-); error (60684/20286)(61283/20885)
ABGB01000015:c(82648-83247) ; NW_003102063:82648-83247(-); OK
ABGB01000015:c(106444-107043) ; NW_003102063:106444-107043(-); OK
ABGB01000015:35818-36417 ; NW_003102063:35818-36417(+); OK
ABGB01000016:c(31202-31801) ; NW_003102064:31202-31801(-); OK
ABGB01000024:c(1282-1881) ; NW_003102072:1282-1881(-); OK
ABGB01000305:c(520-1119) ; NW_003102353:520-1119(-); OK
ABGB01000305:c(520-1119) ; NW_003102326:286-885(+); error (520/286)(1119/885)
ABGB01000001:65414-66010 ; NW_001849444:138087-138683(-); error (65414/138087)(66010/138683)
ABGB01000028:1144-1740 ; NW_003102076:1129-1740(+); error - start (1144/1129)
ABGB01000036:5158-5754 ; NW_003102084:5119-5754(+); error - start (5158/5119)
ABGB01000048:c(4730-5326) ; NW_003102096:4730-5437(-); error - start (5326/5437)
ABGB01000005:c(41757-42350) ; NW_001849445:41757-42350(-); OK
ABGB01000017:43530-44123 ; NW_003102065:43530-44123(+); OK
ABGB01000017:c(60874-61467) ; NW_003102065:60874-61467(-); OK
ABGB01000018:c(13030-13623) ; NW_003102066:13030-13623(-); OK
ABGB01000029:c(9671-10264) ; NW_003102077:9671-10264(-); OK
ABGB01000035:c(14999-15592) ; NW_003102083:14999-15592(-); OK
ABGB01000561:436-1029 ; ND ; ND
ABGB01000003:16563-17153 ; NW_001849445:59989-60579(+); error (16563/59989)(17153/60579)
ABGB01000003:75616-76206 ; NW_001849445:119042-119632(+); error (75616/119042)(76206/119632)
ABGB01000021:4443-5033 ; NW_003102069:4443-5033(+); OK
ABGB01000024:5465-6055 ; NW_003102072:5465-6055(+); OK
ABGB01000026:c(11703-12293) ; NW_003102074:11703-12293(-); OK
ABGB01000068:c(1691-2281) ; NW_003102116:1691-2404(-); error - start (2281/2404)
ABGB01001330:c(198-788) ; NW_003103378:198-788(-); OK
ABGB01001330:c(198-788) ; NW_003102071:637-1227(+); error (198/637)(788/1227)
ABGB01000003:c(9303-9890) ; NW_001849445:52729-53316(-); error (9303/52729)(9890/53316)
ABGB01000019:24602-25189 ; NW_003102067:24602-25189(+); OK
ABGB01000017:c(58013-58597) ; NW_003102065:58013-58597(-); OK
ABGB01000003:c(13295-13876) ; NW_001849445:56721-57302(-); error (13295/56721)(13876/57302)
ABGB01000019:c(27582-28163) ; NW_003102067:27582-28163(-); OK
ABGB01000021:c(33135-33716) ; NW_003102069:33135-33791(-); error - start (33716/33791)
ABGB01000173:1289-1870 ; NW_003103518:2-742(+); error (1289/2)(1870/742)
ABGB01000001:70524-71102 ; NW_001849444:132995-133573(-); error (70524/132995)(71102/133573)
ABGB01000019:52723-53301 ; NW_003102067:52756-53301(+); error - start (52723/52756)
ABGB01000022:2316-2894 ; NW_003102070:2247-2894(+); error - start (2316/2247)
ABGB01000032:c(20047-20625) ; NW_003102080:20047-20655(-); error - start (20625/20655)
ABGB01000034:c(6836-7414) ; NW_003102082:6836-7414(-); OK
ABGB01000042:c(3466-4044) ; NW_003102381:494-757(-); error (3466/494)(4044/757)
ABGB01000042:c(3466-4044) ; NW_003102090:3466-4044(-); OK
ABGB01000568:240-818 ; NW_003102616:288-818(+); error - start (240/288)
ABGB01001377:350-928 ; NW_003103425:350-928(+); OK
ABGB01001377:350-928 ; NW_003102969:8-535(-); error (350/8)(928/535)
ABGB01001377:350-928 ; NW_003102503:23-562(-); error (350/23)(928/562)
ABGB01000001:73709-74284 ; NW_001849444:129813-130388(-); error (73709/129813)(74284/130388)
ABGB01000015:c(1836-2411) ; NW_003102063:1836-2411(-); OK
ABGB01000022:c(27875-28450) ; NW_003102070:27875-28450(-); OK
ABGB01000031:18442-19017 ; NW_003102079:18463-19017(+); error - start (18442/18463)
ABGB01000014:c(57506-58078) ; NW_003102062:57506-58078(-); OK
ABGB01000015:29801-30373 ; NW_003102063:29801-30373(+); OK
ABGB01000021:c(17517-18089) ; NW_003102069:17517-18089(-); OK
ABGB01000026:c(26762-27334) ; NW_003102074:26762-27319(-); error - start (27334/27319)
ABGB01000030:c(12399-12971) ; NW_003102078:12399-12971(-); OK
ABGB01000001:c(64628-65197) ; NW_001849444:138909-139469(+); error (64628/138909)(65197/139469)
ABGB01000015:57075-57644 ; NW_003102063:57075-57644(+); OK
ABGB01000026:988-1557 ; NW_003102074:988-1557(+); OK
ABGB01000052:c(2787-3356) ; NW_003102100:2787-3446(-); error - start (3356/3446)
ABGB01000004:6656-7222 ; NW_001849444:74347-74913(-); error (6656/74347)(7222/74913)
ABGB01000001:7806-8369 ; NW_001849444:195728-196291(-); error (7806/195728)(8369/196291)
ABGB01000014:c(53873-54436) ; NW_003102062:53873-54436(-); OK
ABGB01000016:14744-15307 ; NW_003102064:14570-15307(+); error - start (14744/14570)
ABGB01000002:73777-74337 ; NW_001849446:91681-92241(+); error (73777/91681)(74337/92241)
ABGB01000003:37216-37776 ; NW_001849445:80642-81202(+); error (37216/80642)(37776/81202)
ABGB01000016:c(58297-58857) ; NW_003102064:58297-58890(-); error - start (58857/58890)
ABGB01000001:6972-7529 ; NW_001849444:196568-197125(-); error (6972/196568)(7529/197125)
ABGB01000014:c(28335-28892) ; NW_003102062:28335-28892(-); OK
ABGB01000016:c(90884-91441) ; NW_003102064:90884-91441(-); OK
ABGB01000016:109280-109837 ; NW_003102064:109280-109837(+); OK
ABGB01000021:c(19075-19632) ; NW_003102069:19075-19632(-); OK
ABGB01000025:9941-10498 ; NW_003102073:9941-10498(+); OK
ABGB01000041:9646-10203 ; NW_003102089:9646-10203(+); OK
ABGB01000004:c(16236-16790) ; NW_001849444:64779-65333(+); error (16236/64779)(16790/65333)
ABGB01000017:c(52586-53140) ; NW_003102065:52586-53140(-); OK
ABGB01000019:c(41797-42351) ; NW_003102379:221-607(+); error (41797/221)(42351/607)
ABGB01000019:c(41797-42351) ; NW_003102067:41797-42351(-); OK
ABGB01000038:c(8035-8589) ; NW_003102086:8035-8589(-); OK
ABGB01000006:c(1205-1756) ; NW_001849446:7247-7798(-); error (1205/7247)(1756/7798)
ABGB01000016:c(37108-37659) ; NW_003102064:37108-37659(-); OK
ABGB01000016:77899-78450 ; NW_003102064:77899-78450(+); OK
ABGB01000022:c(15767-16318) ; NW_003102070:15767-16318(-); OK
ABGB01000038:c(486-1037) ; NW_003102860:436-885(-); error (486/436)(1037/885)
ABGB01000038:c(486-1037) ; NW_003102086:486-1037(-); OK
ABGB01000003:53777-54325 ; NW_001849445:97203-97751(+); error (53777/97203)(54325/97751)
ABGB01000038:c(4877-5425) ; NW_003102086:4877-5425(-); OK
ABGB01000003:14003-14548 ; NW_001849445:57342-57974(+); error (14003/57342)(14548/57974)
ABGB01000003:c(38892-39437) ; NW_001849445:82318-82863(-); error (38892/82318)(39437/82863)
ABGB01000004:c(8678-9223) ; NW_001849444:72346-72891(+); error (8678/72346)(9223/72891)
ABGB01000005:38422-38967 ; NW_001849445:38422-38967(+); OK
ABGB01000022:19233-19778 ; NW_003102070:19233-19778(+); OK
ABGB01000322:434-979 ; ND ; ND
ABGB01000001:13841-14383 ; NW_001849444:189714-190256(-); error (13841/189714)(14383/190256)
ABGB01000001:c(57535-58077) ; NW_001849444:146020-146562(+); error (57535/146020)(58077/146562)
ABGB01000016:97995-98537 ; NW_003102064:97995-98537(+); OK
ABGB01000021:c(200-742) ; NW_003102069:200-742(-); OK
ABGB01000023:7100-7642 ; NW_003102071:7100-7642(+); OK
ABGB01000030:c(20403-20945) ; NW_003102078:20403-20987(-); error - start (20945/20987)
ABGB01000001:86319-86858 ; NW_001849444:117239-117778(-); error (86319/117239)(86858/117778)
ABGB01000003:c(43943-44482) ; NW_001849445:87369-87908(-); error (43943/87369)(44482/87908)
ABGB01000004:59958-60497 ; NW_001849444:21072-21611(-); error (59958/21072)(60497/21611)
ABGB01000005:22343-22882 ; NW_001849445:22292-22882(+); error - start (22343/22292)
ABGB01000001:c(58141-58677) ; NW_001849444:145444-145956(+); error (58141/145444)(58677/145956)
ABGB01000015:43843-44379 ; NW_003102063:43843-44379(+); OK
ABGB01000026:15517-16053 ; NW_003102074:15517-16053(+); OK
ABGB01000029:c(20925-21461) ; NW_003102077:20925-21599(-); error - start (21461/21599)
ABGB01000036:c(5773-6309) ; NW_003102084:5773-6309(-); OK
ABGB01000001:60049-60582 ; NW_001849444:143515-144048(-); error (60049/143515)(60582/144048)
ABGB01000016:54214-54747 ; NW_003102064:54214-54747(+); OK
ABGB01000041:1898-2431 ; NW_003102089:1940-2431(+); error - start (1898/1940)
ABGB01000014:5576-6106 ; NW_003102062:5642-6106(+); error - start (5576/5642)
ABGB01000016:73242-73772 ; NW_003102064:73242-73772(+); OK
ABGB01000019:5705-6235 ; ND ; ND
ABGB01001279:487-1017 ; NW_003103327:487-1017(+); OK
ABGB01000017:14090-14617 ; NW_003102065:14126-14617(+); error - start (14090/14126)
ABGB01000020:30631-31158 ; ND ; ND
ABGB01000048:3203-3730 ; NW_003102096:3203-3730(+); OK
ABGB01000824:c(219-746) ; NW_003102940:223-750(+); error (219/223)(746/750)
ABGB01000005:33669-34193 ; NW_001849445:33717-34193(+); error - start (33669/33717)
ABGB01000016:c(66329-66853) ; NW_003102064:66329-66853(-); OK
ABGB01000017:c(58670-59194) ; NW_003102065:58670-59194(-); OK
ABGB01000041:c(1199-1723) ; NW_003102089:1199-1723(-); OK
ABGB01000049:c(4354-4878) ; NW_003102097:4354-4878(-); OK
ABGB01000051:1326-1850 ; NW_003102099:1326-1850(+); OK
ABGB01000051:1326-1850 ; NW_003102069:36883-37344(+); error (1326/36883)(1850/37344)
ABGB01000001:c(112081-112602) ; NW_001849444:91495-92016(+); error (112081/91495)(112602/92016)
ABGB01000016:74218-74739 ; NW_003102064:74218-74739(+); OK
ABGB01000022:c(18611-19132) ; NW_003102070:18611-19132(-); OK
ABGB01000025:c(17018-17539) ; NW_003102073:17018-17539(-); OK
ABGB01000029:20178-20699 ; NW_003102077:20178-20699(+); OK
ABGB01000033:c(654-1175) ; NW_003103011:99-620(+); error (654/99)(1175/620)
ABGB01000033:c(654-1175) ; NW_003102081:654-1175(-); OK
ABGB01000037:c(16299-16820) ; NW_003102085:16299-16820(-); OK
ABGB01000014:c(35667-36185) ; NW_003102062:35667-36185(-); OK
ABGB01000048:4194-4712 ; NW_003102096:4194-4712(+); OK
ABGB01000003:48466-48981 ; NW_001849445:91892-92407(+); error (48466/91892)(48981/92407)
ABGB01000016:c(57770-58285) ; NW_003102064:57770-58285(-); OK
ABGB01000124:181-696 ; NW_003103324:356-871(-); error (181/356)(696/871)
ABGB01000124:181-696 ; NW_003102713:468-785(-); error (181/468)(696/785)
ABGB01000124:181-696 ; NW_003102172:181-696(+); OK
ABGB01000343:c(24-539) ; NW_003102391:24-539(-); OK
ABGB01000892:235-750 ; ND ; ND
ABGB01000001:c(25941-26453) ; NW_001849444:177644-178156(+); error (25941/177644)(26453/178156)
ABGB01000003:c(18778-19290) ; NW_001849445:62204-62716(-); error (18778/62204)(19290/62716)
ABGB01000005:32086-32598 ; NW_001849445:32086-32598(+); OK
ABGB01000014:c(33225-33737) ; NW_003102062:33225-33737(-); OK
ABGB01000014:c(41808-42320) ; NW_003102062:41808-42320(-); OK
ABGB01000030:18308-18820 ; NW_003102078:18308-18820(+); OK
ABGB01000042:c(4651-5163) ; NW_003102090:4651-5163(-); OK
ABGB01000044:c(7733-8245) ; NW_003102092:7733-8245(-); OK
ABGB01001237:c(9-521) ; NW_003103285:9-521(-); OK
ABGB01001237:c(9-521) ; NW_003103103:53-562(-); error (9/53)(521/562)
ABGB01001237:c(9-521) ; NW_003102115:1637-2146(-); error (9/1637)(521/2146)
ABGB01000023:6550-7059 ; NW_003102071:6550-7059(+); OK
ABGB01000026:20795-21304 ; NW_003102074:20795-21304(+); OK
ABGB01000017:53246-53752 ; NW_003102065:53288-53752(+); error - start (53246/53288)
ABGB01000019:c(31061-31567) ; NW_003102067:31061-31567(-); OK
ABGB01000023:5033-5539 ; NW_003102071:5033-5539(+); OK
ABGB01000010:1606-2109 ; NW_001849446:1606-2109(+); OK
ABGB01000027:c(10912-11415) ; NW_003102075:10912-11394(-); error - start (11415/11394)
ABGB01000027:c(13127-13630) ; NW_003102075:13127-13630(-); OK
ABGB01000001:c(23734-24234) ; NW_001849444:179863-180363(+); error (23734/179863)(24234/180363)
ABGB01000001:59515-60015 ; NW_001849444:144082-144582(-); error (59515/144082)(60015/144582)
ABGB01000001:c(82495-82995) ; NW_001849444:121102-121602(+); error (82495/121102)(82995/121602)
ABGB01000002:c(44066-44566) ; NW_001849446:61970-62470(-); error (44066/61970)(44566/62470)
ABGB01000019:c(39086-39586) ; NW_003102067:39086-39643(-); error - start (39586/39643)
ABGB01000022:c(28508-29008) ; NW_003102070:28508-29023(-); error - start (29008/29023)
ABGB01000015:82143-82640 ; NW_003102063:82143-82640(+); OK
ABGB01000022:2996-3493 ; NW_003102373:1024-1521(+); error (2996/1024)(3493/1521)
ABGB01000022:2996-3493 ; NW_003102070:2996-3493(+); OK
ABGB01000031:9382-9879 ; NW_003102079:9382-9879(+); OK
ABGB01000039:11875-12372 ; NW_003102087:11875-12372(+); OK
ABGB01000022:1712-2206 ; NW_003102070:1712-2206(+); OK
ABGB01000028:c(21600-22094) ; NW_003102076:21600-22094(-); OK
ABGB01000019:42371-42862 ; NW_003102067:42371-42862(+); OK
ABGB01000057:2159-2650 ; NW_003102137:1995-2333(+); error (2159/1995)(2650/2333)
ABGB01000057:2159-2650 ; NW_003102105:2159-2650(+); OK
ABGB01000295:605-1096 ; NW_003102343:605-1096(+); OK
ABGB01000613:65-556 ; ND ; ND
ABGB01000925:210-701 ; NW_003102973:210-701(+); OK
ABGB01000002:90831-91319 ; NW_001849446:108735-109223(+); error (90831/108735)(91319/109223)
ABGB01000003:16038-16526 ; NW_001849445:59464-59952(+); error (16038/59464)(16526/59952)
ABGB01000015:c(24430-24918) ; NW_003102063:24430-24918(-); OK
ABGB01000021:7366-7854 ; NW_003102069:7429-7854(+); error - start (7366/7429)
ABGB01000024:4881-5369 ; NW_003102072:4881-5369(+); OK
ABGB01000024:23416-23904 ; NW_003102072:23383-23904(+); error - start (23416/23383)
ABGB01000043:8978-9466 ; NW_003102091:8948-9466(+); error - start (8978/8948)
ABGB01000005:11438-11923 ; NW_001849445:11438-11923(+); OK
ABGB01000014:32474-32959 ; NW_003102062:32474-32959(+); OK
ABGB01000015:c(86023-86508) ; NW_003102063:86023-86508(-); OK
ABGB01000025:22095-22580 ; NW_003102073:22095-22580(+); OK
ABGB01000098:1431-1913 ; NW_003102851:674-1156(+); error (1431/674)(1913/1156)
ABGB01000098:1431-1913 ; NW_003102146:1431-1913(+); OK
ABGB01001272:c(501-983) ; NW_003103320:501-983(-); OK
ABGB01000004:73934-74413 ; NW_001849444:7156-7635(-); error (73934/7156)(74413/7635)
ABGB01000015:50480-50959 ; NW_003102063:50480-50959(+); OK
ABGB01000016:c(58930-59409) ; NW_003102064:58930-59409(-); OK
ABGB01000068:1209-1688 ; NW_003102116:1209-1688(+); OK
ABGB01001115:c(174-653) ; ND ; ND
ABGB01000020:c(26147-26623) ; NW_001849444:123497-123973(-); error (26147/123497)(26623/123973)
ABGB01000020:c(26147-26623) ; NW_003102068:26147-26623(-); OK
ABGB01000001:26599-27072 ; NW_001849444:177025-177498(-); error (26599/177025)(27072/177498)
ABGB01000018:c(32070-32543) ; NW_003102066:32070-32543(-); OK
ABGB01000073:c(450-923) ; NW_003102121:450-923(-); OK
ABGB01000073:c(450-923) ; NW_003102065:55489-55962(+); error (450/55489)(923/55962)
ABGB01001124:496-969 ; NW_003103172:496-969(+); OK
ABGB01000001:c(85725-86195) ; NW_001849444:117902-118372(+); error (85725/117902)(86195/118372)
ABGB01000014:c(109096-109566) ; NW_003102062:109096-109566(-); OK
ABGB01000017:c(59228-59698) ; NW_003102065:59228-59698(-); OK
ABGB01000021:c(21723-22193) ; NW_003102069:21723-22193(-); OK
ABGB01000448:407-877 ; NW_003102496:407-877(+); OK
ABGB01000871:164-634 ; NW_003102147:1644-2231(-); error (164/1644)(634/2231)
ABGB01001002:c(103-573) ; NW_003103050:103-492(-); error - start (573/492)
ABGB01000001:c(8525-8992) ; NW_001849444:195105-195572(+); error (8525/195105)(8992/195572)
ABGB01000020:50620-51087 ; NW_003102068:50620-51087(+); OK
ABGB01000019:11448-11912 ; ND ; ND
ABGB01000046:1888-2352 ; NW_003102094:1888-2352(+); OK
ABGB01000051:c(5887-6351) ; ND ; ND
ABGB01000138:c(1282-1746) ; NW_003102186:1282-2010(-); error - start (1746/2010)
ABGB01000002:c(36234-36695) ; NW_001849446:54138-54599(-); error (36234/54138)(36695/54599)
ABGB01000027:c(8444-8905) ; NW_003102075:8444-8905(-); OK
ABGB01000231:c(757-1218) ; ND ; ND
ABGB01000015:107104-107562 ; ND ; ND
ABGB01000016:c(20979-21437) ; NW_003102064:20979-21494(-); error - start (21437/21494)
ABGB01000019:13648-14106 ; NW_003102067:13672-14106(+); error - start (13648/13672)
ABGB01000021:25489..25953 ; NW_003102069:25489-25947(+); error (13648/25489)(14106/25947)
ABGB01000001:84386-84841 ; NW_001849444:119256-119711(-); error (84386/119256)(84841/119711)
ABGB01000010:c(1052-1507) ; NW_001849446:1052-1507(-); OK
ABGB01000035:831-1286 ; NW_003102083:831-1286(+); OK
ABGB01000210:1367-1823 ; NW_003102356:33-1595(-); error (1367/33)(1823/1595)
ABGB01000015:39530-39982 ; NW_003102063:39554-39982(+); error - start (39530/39554)
ABGB01000036:c(1269-1721) ; NW_003102084:1269-1721(-); OK
ABGB01000001:c(15835-16284) ; NW_001849444:187813-188262(+); error (15835/187813)(16284/188262)
ABGB01000002:c(9562-10011) ; NW_001849446:27466-27915(-); error (9562/27466)(10011/27915)
ABGB01000020:c(20694-21143) ; NW_003102068:20694-21143(-); OK
ABGB01000033:9174-9623 ; NW_003102081:9174-9623(+); OK
ABGB01000049:c(6042-6491) ; NW_003102097:6042-6491(-); OK
ABGB01000812:c(436-885) ; ND ; ND
ABGB01000002:33867-34313 ; NW_001849446:51765-52217(+); error (33867/51765)(34313/52217)
ABGB01000004:33961-34407 ; NW_001849444:47162-47608(-); error (33961/47162)(34407/47608)
ABGB01000016:c(38430-38876) ; ND ; ND
ABGB01000030:c(22591-23037) ; NW_003102078:22591-23037(-); OK
ABGB01000002:c(58986-59429) ; NW_001849446:76890-77447(-); error (58986/76890)(59429/77447)
ABGB01000003:c(24885-25328) ; NW_001849445:68311-68754(-); error (24885/68311)(25328/68754)
ABGB01000014:c(120753-121196) ; NW_003102062:120753-121196(-); OK
ABGB01000034:c(7549-7992) ; NW_003102082:7549-7974(-); error - start (7992/7974)
ABGB01000001:6341-6781 ; NW_001849444:197316-197756(-); error (6341/197316)(6781/197756)
ABGB01000016:c(72719-73159) ; NW_003102064:72719-73159(-); OK
ABGB01000077:891-1331 ; NW_003102125:891-1331(+); OK
ABGB01000014:c(65126-65563) ; NW_003102062:65126-65563(-); OK
ABGB01000014:c(99271-99708) ; NW_003102062:99271-99741(-); error - start (99708/99741)
ABGB01000019:55892-56329 ; NW_003102067:55892-56329(+); OK
ABGB01000037:8257-8694 ; NW_003102085:8257-8694(+); OK
ABGB01000458:429-866 ; ND ; ND
ABGB01000003:39463-39897 ; NW_001849445:82889-83323(+); error (39463/82889)(39897/83323)
ABGB01000004:c(46203-46637) ; NW_001849444:34932-35366(+); error (46203/34932)(46637/35366)
ABGB01000015:c(104508-104942) ; NW_003102063:104508-104942(-); OK
ABGB01000016:c(94021-94455) ; NW_003102064:94021-94455(-); OK
ABGB01000024:c(20498-20932) ; NW_003102072:20498-20932(-); OK
ABGB01000032:22222-22656 ; NW_003102080:22222-22656(+); OK
ABGB01001615:300-734 ; NW_003103663:204-734(+); error - start (300/204)
ABGB01000002:47620-48051 ; NW_001849446:65524-65955(+); error (47620/65524)(48051/65955)
ABGB01000005:c(10933-11364) ; NW_001849445:10933-11364(-); OK
ABGB01000014:c(21412-21843) ; NW_003102062:21412-21843(-); OK
ABGB01000021:c(1695-2126) ; NW_003102069:1695-2189(-); error - start (2126/2189)
ABGB01000541:c(414-845) ; NW_003103295:161-592(-); error (414/161)(845/592)
ABGB01000541:c(414-845) ; NW_003102589:414-845(-); OK
ABGB01000541:c(414-845) ; NW_003102270:312-743(-); error (414/312)(845/743)
ABGB01000020:c(53878-54306) ; NW_003102068:53878-54306(-); OK
ABGB01000002:81399-81824 ; NW_001849446:99303-99728(+); error (81399/99303)(81824/99728)
ABGB01000004:c(22652-23077) ; NW_001849444:58474-58917(+); error (22652/58474)(23077/58917)
ABGB01000030:c(2914-3339) ; NW_003102078:2914-3339(-); OK
ABGB01000395:c(316-741) ; NW_003102443:316-741(-); OK
ABGB01000472:c(722-1147) ; NW_003102520:722-1147(-); OK
ABGB01000014:111465-111887 ; NW_003102062:111465-111887(+); OK
ABGB01000024:c(15615-16037) ; NW_003102072:15615-16037(-); OK
ABGB01000497:304-726 ; NW_003102545:304-726(+); OK
ABGB01000497:304-726 ; NW_003102065:43069-43491(-); error (304/43069)(726/43491)
ABGB01000024:c(2665-3084) ; NW_003102072:2665-3084(-); OK
ABGB01000024:6106-6525 ; NW_003102072:6106-6525(+); OK
ABGB01000017:4351-4767 ; NW_003102065:4351-4767(+); OK
ABGB01000048:c(3741-4157) ; NW_003102096:3741-4157(-); OK
ABGB01000411:137-553 ; ND ; ND
ABGB01001019:c(521-937) ; NW_003103067:521-937(-); OK
ABGB01000017:c(24585-24998) ; NW_003102065:24585-24911(-); error - start (24998/24911)
ABGB01000019:c(32631-33044) ; NW_003102111:1092-1466(-); error (32631/1092)(33044/1466)
ABGB01000019:c(32631-33044) ; NW_003102067:32631-33005(-); error - start (33044/33005)
ABGB01000030:c(7930-8343) ; NW_003102078:7930-8343(-); OK
ABGB01000041:c(3368-3781) ; NW_003102089:3368-3781(-); OK
ABGB01000407:c(844-1257) ; ND ; ND
ABGB01000523:23-436 ; NW_003103232:101-514(-); error (23/101)(436/514)
ABGB01000523:23-436 ; NW_003102571:23-436(+); OK
ABGB01001184:c(101-514) ; ND ; ND
ABGB01000001:c(57090-57500) ; NW_001849444:146597-147007(+); error (57090/146597)(57500/147007)
ABGB01000017:55059-55469 ; NW_003102121:943-1353(-); error (55059/943)(55469/1353)
ABGB01000017:55059-55469 ; NW_003102065:55059-55469(+); OK
ABGB01000020:c(40072-40482) ; NW_003102068:40072-40482(-); OK
ABGB01000019:19745-20152 ; NW_003102067:19745-20152(+); OK
ABGB01000021:c(9201-9608) ; NW_003102069:9201-9608(-); OK
ABGB01000021:c(30845-31252) ; NW_003102069:30845-31252(-); OK
ABGB01000004:15711-16115 ; NW_001849444:65454-65858(-); error (15711/65454)(16115/65858)
ABGB01000016:11252-11656 ; NW_003102064:11402-11656(+); error - start (11252/11402)
ABGB01000025:13252-13656 ; NW_003102073:13165-13656(+); error - start (13252/13165)
ABGB01000049:3939-4343 ; NW_003102097:3939-4343(+); OK
ABGB01000343:c(550-954) ; NW_003102391:550-954(-); OK
ABGB01000017:35803-36204 ; NW_003102065:35803-36204(+); OK
ABGB01000022:c(2-403) ; NW_003102070:2-403(-); OK
ABGB01000022:31384-31785 ; NW_003102070:31384-31785(+); OK
ABGB01000025:c(11863-12264) ; NW_003102073:11863-12264(-); OK
ABGB01000057:c(1681-2082) ; NW_003102105:1681-2082(-); OK
ABGB01000017:84336-84734 ; NW_003102065:84336-84734(+); OK
ABGB01000023:c(14869-15267) ; NW_003102071:14869-15267(-); OK
ABGB01000024:c(595-993) ; NW_003102072:595-993(-); OK
ABGB01000067:1230-1628 ; NW_003103345:338-712(-); error (1230/338)(1628/712)
ABGB01000067:1230-1628 ; NW_003102247:1222-1596(+); error (1230/1222)(1628/1596)
ABGB01000067:1230-1628 ; NW_003102115:1254-1628(+); error - start (1230/1254)
ABGB01000003:65843-66238 ; NW_001849445:109197-109664(+); error (65843/109197)(66238/109664)
ABGB01000003:7361-7753 ; NW_001849445:50826-51179(+); error (7361/50826)(7753/51179)
ABGB01000003:c(8107-8499) ; NW_001849445:51533-51925(-); error (8107/51533)(8499/51925)
ABGB01000014:c(65617-66009) ; NW_003102062:65617-66009(-); OK
ABGB01000015:c(107601-107993) ; NW_003102063:107601-107993(-); OK
ABGB01000019:9289-9681 ; NW_003102067:9223-9681(+); error - start (9289/9223)
ABGB01000019:13201-13593 ; ND ; ND
ABGB01000023:8995-9387 ; NW_003102071:8995-9387(+); OK
ABGB01000024:c(25186..25578) ; NW_003102072:25186-25617(-); error (8995/25186)(9387/25617)
ABGB01000004:7275-7664 ; NW_001849444:73905-74294(-); error (7275/73905)(7664/74294)
ABGB01000028:c(5965-6354) ; NW_003102076:5965-6354(-); OK
ABGB01000040:c(6389-6778) ; NW_003102088:6389-6778(-); OK
ABGB01000059:c(2184-2573) ; NW_003102492:302-793(-); error (2184/302)(2573/793)
ABGB01000001:13408-13794 ; NW_001849444:190303-190749(-); error (13408/190303)(13794/190749)
ABGB01000014:1240-1626 ; NW_003102062:1240-1626(+); OK
ABGB01000014:c(48050-48436) ; NW_003102062:48050-48436(-); OK
ABGB01000014:118167-118553 ; NW_003102062:118167-118553(+); OK
