PROTEOME ; FUNANNOTATE ; ERROR FUNANNOTATE
ABGB01000021:c(19075-19632) ; NW_003102069:19075-19632(-); OK
ABGB01000025:9941-10498 ; NW_003102073:9941-10498(+); OK
ABGB01000041:9646-10203 ; NW_003102089:9646-10203(+); OK
ABGB01000004:c(16236-16790) ; NW_001849444:64779-65333(+); error (16236/64779)(16790/65333)
ABGB01000017:c(52586-53140) ; ND ; ND
ABGB01000019:c(41797-42351) ; NW_003102067:41797-42351(-); OK
ABGB01000038:c(8035-8589) ; ND ; ND
ABGB01000006:c(1205-1756) ; NW_001849446:7247-7798(-); error (1205/7247)(1756/7798)
ABGB01000016:c(37108-37659) ; ND ; ND
ABGB01000016:77899-78450 ; NW_003102064:77899-78450(+); OK
ABGB01000022:c(15767-16318) ; NW_003102070:15767-16318(-); OK
ABGB01000038:c(486-1037) ; ND ; ND
ABGB01000003:53777-54325 ; ND ; ND
ABGB01000038:c(4877-5425) ; ND ; ND
ABGB01000003:14003-14548 ; NW_001849445:57429-57974(+); error (14003/57429)(14548/57974)
ABGB01000003:c(38892-39437) ; NW_001849445:82318-82863(-); error (38892/82318)(39437/82863)
ABGB01000004:c(8678-9223) ; ND ; ND
ABGB01000005:38422-38967 ; NW_001849445:38422-38967(+); OK
ABGB01000022:19233-19778 ; NW_003102070:19233-19778(+); OK
ABGB01000322:434-979 ; ND ; ND
ABGB01000001:13841-14383 ; NW_001849444:189714-190256(-); error (13841/189714)(14383/190256)
ABGB01000001:c(57535-58077) ; NW_001849444:146020-146562(+); error (57535/146020)(58077/146562)
ABGB01000016:97995-98537 ; ND ; ND
ABGB01000021:c(200-742) ; NW_003102069:200-742(-); OK
ABGB01000023:7100-7642 ; NW_003102071:7100-7642(+); OK
ABGB01000030:c(20403-20945) ; NW_003102078:20403-20945(-); OK
ABGB01000001:86319-86858 ; NW_001849444:117239-117778(-); error (86319/117239)(86858/117778)
ABGB01000003:c(43943-44482) ; ND ; ND
ABGB01000004:59958-60497 ; ND ; ND
ABGB01000005:22343-22882 ; ND ; ND
ABGB01000001:c(58141-58677) ; ND ; ND
ABGB01000015:43843-44379 ; NW_003102063:43843-44379(+); OK
ABGB01000026:15517-16053 ; ND ; ND
ABGB01000029:c(20925-21461) ; NW_003102077:20925-21461(-); OK
ABGB01000036:c(5773-6309) ; ND ; ND
ABGB01000001:60049-60582 ; NW_001849444:143515-144048(-); error (60049/143515)(60582/144048)
ABGB01000016:54214-54747 ; NW_003102064:54214-54747(+); OK
ABGB01000041:1898-2431 ; NW_003102089:2114-2431(+); error - start (1898/2114)
ABGB01000014:5576-6106 ; NW_003102062:5576-6106(+); OK
ABGB01000016:73242-73772 ; NW_003102064:73485-73772(+); error - start (73242/73485)
ABGB01000019:5705-6235 ; NW_003102067:5705-6235(+); OK
ABGB01001279:487-1017 ; ND ; ND
ABGB01000017:14090-14617 ; ND ; ND
ABGB01000020:30631-31158 ; ND ; ND
ABGB01000048:3203-3730 ; NW_003102096:3203-3730(+); OK
ABGB01000005:33669-34193 ; ND ; ND
ABGB01000016:c(66329-66853) ; ND ; ND
ABGB01000017:c(58670-59194) ; NW_003102065:58670-59116(-); error - start (59194/59116)
ABGB01000041:c(1199-1723) ; ND ; ND
ABGB01000049:c(4354-4878) ; NW_003102097:4354-4815(-); error - start (4878/4815)
ABGB01000051:1326-1850 ; NW_003102099:1326-1850(+); OK
ABGB01000001:c(112081-112602) ; NW_001849444:91495-92016(+); error (112081/91495)(112602/92016)
ABGB01000016:74218-74739 ; ND ; ND
ABGB01000022:c(18611-19132) ; ND ; ND
ABGB01000025:c(17018-17539) ; NW_003102073:17018-17539(-); OK
ABGB01000029:20178-20699 ; ND ; ND
ABGB01000033:c(654-1175) ; NW_003102081:654-1175(-); OK
ABGB01000033:c(654-1175) ; NW_003103011:99-620(+); error (654/99)(1175/620)
ABGB01000037:c(16299-16820) ; NW_003102085:16299-16820(-); OK
ABGB01000014:c(35667-36185) ; ND ; ND
ABGB01000048:4194-4712 ; ND ; ND
ABGB01000003:48466-48981 ; ND ; ND
ABGB01000016:c(57770-58285) ; ND ; ND
ABGB01000124:181-696 ; NW_003102172:181-696(+); OK
ABGB01000124:181-696 ; NW_003102713:468-785(-); error (181/468)(696/785)
ABGB01000124:181-696 ; NW_003103324:356-871(-); error (181/356)(696/871)
ABGB01000343:c(24-539) ; NW_003102391:24-539(-); OK
ABGB01000892:235-750 ; ND ; ND
ABGB01000001:c(25941-26453) ; NW_001849444:177644-178156(+); error (25941/177644)(26453/178156)
ABGB01000003:c(18778-19290) ; NW_001849445:62204-62716(-); error (18778/62204)(19290/62716)
ABGB01000005:32086-32598 ; NW_001849445:32086-32598(+); OK
ABGB01000014:c(33225-33737) ; ND ; ND
ABGB01000014:c(41808-42320) ; ND ; ND
ABGB01000030:18308-18820 ; NW_003102078:18308-18820(+); OK
ABGB01000042:c(4651-5163) ; NW_003102090:4651-5163(-); OK
ABGB01000044:c(7733-8245) ; NW_003102092:7733-8245(-); OK
ABGB01001237:c(9-521) ; NW_003102115:1637-2146(-); error (9/1637)(521/2146)
ABGB01001237:c(9-521) ; NW_003103103:53-562(-); error (9/53)(521/562)
ABGB01001237:c(9-521) ; NW_003103285:9-521(-); OK
ABGB01000023:6550-7059 ; NW_003102071:6550-7059(+); OK
ABGB01000026:20795-21304 ; NW_003102074:20795-21304(+); OK
ABGB01000017:53246-53752 ; NW_003102065:53246-53752(+); OK
ABGB01000019:c(31061-31567) ; ND ; ND
ABGB01000023:5033-5539 ; ND ; ND
ABGB01000010:1606-2109 ; NW_001849446:1606-2109(+); OK
ABGB01000027:c(10912-11415) ; NW_003102075:10912-11415(-); OK
ABGB01000027:c(13127-13630) ; NW_003102075:13127-13630(-); OK
ABGB01000001:c(23734-24234) ; NW_001849444:179863-180363(+); error (23734/179863)(24234/180363)
ABGB01000001:59515-60015 ; NW_001849444:144082-144582(-); error (59515/144082)(60015/144582)
ABGB01000001:c(82495-82995) ; NW_001849444:121102-121602(+); error (82495/121102)(82995/121602)
ABGB01000002:c(44066-44566) ; ND ; ND
ABGB01000019:c(39086-39586) ; ND ; ND
ABGB01000022:c(28508-29008) ; NW_003102070:28508-29023(-); error - start (29008/29023)
ABGB01000015:82143-82640 ; NW_003102063:82143-82640(+); OK
ABGB01000022:2996-3493 ; ND ; ND
ABGB01000031:9382-9879 ; NW_003102079:9382-9879(+); OK
ABGB01000039:11875-12372 ; ND ; ND
ABGB01000022:1712-2206 ; ND ; ND
ABGB01000028:c(21600-22094) ; ND ; ND
ABGB01000019:42371-42862 ; ND ; ND
ABGB01000057:2159-2650 ; ND ; ND
ABGB01000295:605-1096 ; NW_003103216:201-1037(-); error (605/201)(1096/1037)
ABGB01000613:65-556 ; ND ; ND
ABGB01000925:210-701 ; ND ; ND
ABGB01000002:90831-91319 ; NW_001849446:108735-109223(+); error (90831/108735)(91319/109223)
ABGB01000003:16038-16526 ; ND ; ND
ABGB01000015:c(24430-24918) ; NW_003102063:24430-24918(-); OK
ABGB01000021:7366-7854 ; NW_003102069:7366-7854(+); OK
ABGB01000024:4881-5369 ; NW_003102072:4881-5369(+); OK
ABGB01000024:23416-23904 ; NW_003102072:23416-23904(+); OK
ABGB01000043:8978-9466 ; ND ; ND
ABGB01000005:11438-11923 ; NW_001849445:11438-11923(+); OK
ABGB01000014:32474-32959 ; NW_003102062:32474-32959(+); OK
ABGB01000015:c(86023-86508) ; NW_003102063:86023-86508(-); OK
ABGB01000025:22095-22580 ; NW_003102073:22095-22580(+); OK
ABGB01000098:1431-1913 ; NW_003102146:1431-1913(+); OK
ABGB01000098:1431-1913 ; NW_003102851:674-1156(+); error (1431/674)(1913/1156)
ABGB01001272:c(501-983) ; ND ; ND
ABGB01000004:73934-74413 ; NW_001849444:7156-7635(-); error (73934/7156)(74413/7635)
ABGB01000015:50480-50959 ; NW_003102063:50480-50959(+); OK
ABGB01000016:c(58930-59409) ; NW_003102064:58930-59409(-); OK
ABGB01000068:1209-1688 ; ND ; ND
ABGB01001115:c(174-653) ; ND ; ND
ABGB01000020:c(26147-26623) ; NW_001849444:123497-123955(-); error (26147/123497)(26623/123955)
ABGB01000020:c(26147-26623) ; NW_003102068:26147-26605(-); error - start (26623/26605)
ABGB01000001:26599-27072 ; NW_001849444:177025-177498(-); error (26599/177025)(27072/177498)
ABGB01000018:c(32070-32543) ; NW_003102066:32070-32543(-); OK
ABGB01000073:c(450-923) ; ND ; ND
ABGB01001124:496-969 ; NW_003103172:496-969(+); OK
ABGB01000001:c(85725-86195) ; NW_001849444:117902-118372(+); error (85725/117902)(86195/118372)
ABGB01000014:c(109096-109566) ; NW_003102062:109096-109566(-); OK
ABGB01000017:c(59228-59698) ; NW_003102065:59228-59698(-); OK
ABGB01000021:c(21723-22193) ; NW_003102069:21723-22193(-); OK
ABGB01000448:407-877 ; NW_003102231:899-1396(-); error (407/899)(877/1396)
ABGB01000871:164-634 ; NW_003102919:164-634(+); OK
ABGB01001002:c(103-573) ; NW_003103050:103-573(-); OK
ABGB01000001:c(8525-8992) ; ND ; ND
ABGB01000020:50620-51087 ; NW_003102068:50620-51087(+); OK
ABGB01000019:11448-11912 ; ND ; ND
ABGB01000046:1888-2352 ; ND ; ND
ABGB01000051:c(5887-6351) ; ND ; ND
ABGB01000138:c(1282-1746) ; ND ; ND
ABGB01000002:c(36234-36695) ; ND ; ND
ABGB01000027:c(8444-8905) ; ND ; ND
ABGB01000231:c(757-1218) ; ND ; ND
ABGB01000015:107104-107562 ; ND ; ND
ABGB01000016:c(20979-21437) ; NW_003102064:20979-21437(-); OK
ABGB01000019:13648-14106 ; NW_003102067:13648-14106(+); OK
ABGB01000021:25489..25953 ; NW_003102069:25489-25947(+); error (13648/25489)(14106/25947)
ABGB01000001:84386-84841 ; NW_001849444:119256-119711(-); error (84386/119256)(84841/119711)
ABGB01000010:c(1052-1507) ; ND ; ND
ABGB01000035:831-1286 ; ND ; ND
ABGB01000210:1367-1823 ; NW_003102356:33-1550(-); error (1367/33)(1823/1550)
ABGB01000015:39530-39982 ; NW_003102063:39530-39982(+); OK
ABGB01000036:c(1269-1721) ; ND ; ND
ABGB01000001:c(15835-16284) ; NW_001849444:187813-188262(+); error (15835/187813)(16284/188262)
ABGB01000002:c(9562-10011) ; ND ; ND
ABGB01000020:c(20694-21143) ; NW_003102068:20694-21143(-); OK
ABGB01000033:9174-9623 ; NW_003102081:9225-9623(+); error - start (9174/9225)
ABGB01000049:c(6042-6491) ; NW_003102097:6042-6491(-); OK
ABGB01000812:c(436-885) ; ND ; ND
ABGB01000002:33867-34313 ; ND ; ND
ABGB01000004:33961-34407 ; ND ; ND
ABGB01000016:c(38430-38876) ; ND ; ND
ABGB01000030:c(22591-23037) ; ND ; ND
ABGB01000002:c(58986-59429) ; NW_001849446:76890-77333(-); error (58986/76890)(59429/77333)
ABGB01000003:c(24885-25328) ; ND ; ND
ABGB01000014:c(120753-121196) ; NW_003102062:120753-121196(-); OK
ABGB01000034:c(7549-7992) ; NW_003102082:7549-7992(-); OK
ABGB01000001:6341-6781 ; ND ; ND
ABGB01000016:c(72719-73159) ; NW_003102064:72719-73159(-); OK
ABGB01000077:891-1331 ; NW_003102125:891-1331(+); OK
ABGB01000014:c(65126-65563) ; ND ; ND
ABGB01000014:c(99271-99708) ; ND ; ND
ABGB01000019:55892-56329 ; ND ; ND
ABGB01000037:8257-8694 ; NW_003102085:8257-8694(+); OK
ABGB01000458:429-866 ; ND ; ND
ABGB01000003:39463-39897 ; ND ; ND
ABGB01000004:c(46203-46637) ; NW_001849444:34932-35366(+); error (46203/34932)(46637/35366)
ABGB01000015:c(104508-104942) ; NW_003102063:104508-104942(-); OK
ABGB01000016:c(94021-94455) ; ND ; ND
ABGB01000024:c(20498-20932) ; ND ; ND
ABGB01000032:22222-22656 ; NW_003102080:22264-22656(+); error - start (22222/22264)
ABGB01001615:300-734 ; NW_003102065:45449-45883(-); error (300/45449)(734/45883)
ABGB01001615:300-734 ; NW_003102616:862-1296(+); error (300/862)(734/1296)
ABGB01001615:300-734 ; NW_003103663:300-734(+); OK
ABGB01000002:47620-48051 ; NW_001849446:65524-65955(+); error (47620/65524)(48051/65955)
ABGB01000005:c(10933-11364) ; NW_001849445:10933-11364(-); OK
ABGB01000014:c(21412-21843) ; NW_003102062:21412-21843(-); OK
ABGB01000021:c(1695-2126) ; NW_003102069:1695-2147(-); error - start (2126/2147)
ABGB01000020:c(53878-54306) ; NW_003102068:53878-54246(-); error - start (54306/54246)
ABGB01000002:81399-81824 ; ND ; ND
ABGB01000004:c(22652-23077) ; ND ; ND
ABGB01000030:c(2914-3339) ; NW_003102078:2914-3339(-); OK
ABGB01000395:c(316-741) ; NW_003102443:316-741(-); OK
ABGB01000472:c(722-1147) ; NW_003103110:23-988(-); error (722/23)(1147/988)
ABGB01000014:111465-111887 ; NW_003102062:111465-111887(+); OK
ABGB01000024:c(15615-16037) ; ND ; ND
ABGB01000497:304-726 ; NW_003102065:43069-43491(-); error (304/43069)(726/43491)
ABGB01000497:304-726 ; NW_003102545:304-726(+); OK
ABGB01000024:c(2665-3084) ; NW_003102072:2665-3084(-); OK
ABGB01000024:6106-6525 ; ND ; ND
ABGB01000017:4351-4767 ; NW_003102065:4351-4767(+); OK
ABGB01000048:c(3741-4157) ; NW_003102096:3741-4157(-); OK
ABGB01000411:137-553 ; ND ; ND
ABGB01001019:c(521-937) ; NW_003103067:521-937(-); OK
ABGB01000017:c(24585-24998) ; ND ; ND
ABGB01000019:c(32631-33044) ; NW_003102067:32631-33044(-); OK
ABGB01000019:c(32631-33044) ; NW_003102111:1092-1505(-); error (32631/1092)(33044/1505)
ABGB01000030:c(7930-8343) ; NW_003102078:7930-8343(-); OK
ABGB01000041:c(3368-3781) ; ND ; ND
ABGB01000407:c(844-1257) ; ND ; ND
ABGB01000523:23-436 ; ND ; ND
ABGB01001184:c(101-514) ; ND ; ND
ABGB01000001:c(57090-57500) ; NW_001849444:146597-147007(+); error (57090/146597)(57500/147007)
ABGB01000017:55059-55469 ; NW_003102065:55059-55469(+); OK
ABGB01000017:55059-55469 ; NW_003102121:943-1353(-); error (55059/943)(55469/1353)
ABGB01000020:c(40072-40482) ; NW_003102068:40072-40482(-); OK
ABGB01000019:19745-20152 ; ND ; ND
ABGB01000021:c(9201-9608) ; ND ; ND
ABGB01000021:c(30845-31252) ; NW_003102069:30845-31252(-); OK
ABGB01000004:15711-16115 ; NW_001849444:65454-65858(-); error (15711/65454)(16115/65858)
ABGB01000016:11252-11656 ; NW_003102064:11252-11656(+); OK
ABGB01000025:13252-13656 ; NW_003102073:13252-13656(+); OK
ABGB01000049:3939-4343 ; ND ; ND
ABGB01000343:c(550-954) ; NW_003102396:259-675(-); error (550/259)(954/675)
ABGB01000017:35803-36204 ; NW_003102065:35803-36204(+); OK
ABGB01000022:c(2-403) ; NW_003102070:2-403(-); OK
ABGB01000022:31384-31785 ; ND ; ND
ABGB01000025:c(11863-12264) ; ND ; ND
ABGB01000057:c(1681-2082) ; ND ; ND
ABGB01000017:84336-84734 ; NW_003102065:84336-84734(+); OK
ABGB01000023:c(14869-15267) ; ND ; ND
ABGB01000024:c(595-993) ; ND ; ND
ABGB01000067:1230-1628 ; NW_003102115:1230-1628(+); OK
ABGB01000067:1230-1628 ; NW_003102247:1198-1596(+); error (1230/1198)(1628/1596)
ABGB01000067:1230-1628 ; NW_003103345:338-736(-); error (1230/338)(1628/736)
ABGB01000003:65843-66238 ; ND ; ND
ABGB01000003:7361-7753 ; ND ; ND
ABGB01000003:c(8107-8499) ; ND ; ND
ABGB01000014:c(65617-66009) ; NW_003102062:65617-66009(-); OK
ABGB01000015:c(107601-107993) ; ND ; ND
ABGB01000019:9289-9681 ; ND ; ND
ABGB01000019:13201-13593 ; ND ; ND
ABGB01000023:8995-9387 ; ND ; ND
ABGB01000024:c(25186..25578) ; NW_003102072:25186-25578(-); error (65617/25186)(66009/25578)
ABGB01000004:7275-7664 ; ND ; ND
ABGB01000028:c(5965-6354) ; NW_003102076:5965-6354(-); OK
ABGB01000040:c(6389-6778) ; ND ; ND
ABGB01000059:c(2184-2573) ; NW_003102492:302-691(-); error (2184/302)(2573/691)
ABGB01000001:13408-13794 ; NW_001849444:190303-190689(-); error (13408/190303)(13794/190689)
ABGB01000014:1240-1626 ; ND ; ND
ABGB01000014:c(48050-48436) ; NW_003102062:48050-48436(-); OK
ABGB01000014:118167-118553 ; ND ; ND
ABGB01000016:12980-13366 ; ND ; ND
ABGB01000210:914-1300 ; NW_003102333:81-800(+); error (914/81)(1300/800)
ABGB01000019:c(53315-53698) ; NW_003102067:53315-53698(-); OK
ABGB01001378:c(487-870) ; NW_003103426:487-870(-); OK
ABGB01000029:c(19050-19430) ; ND ; ND
ABGB01001058:155-535 ; NW_003102786:291-959(+); error (155/291)(535/959)
ABGB01000005:10282-10659 ; ND ; ND
ABGB01000014:5154-5531 ; NW_003102062:5154-5531(+); OK
ABGB01000001:85345-85719 ; NW_001849444:118378-118752(-); error (85345/118378)(85719/118752)
ABGB01000004:24386-24760 ; NW_001849444:56809-57183(-); error (24386/56809)(24760/57183)
ABGB01000014:c(84910-85284) ; ND ; ND
ABGB01000016:41642-42016 ; NW_003102064:41642-42016(+); OK
ABGB01000030:12001-12375 ; ND ; ND
ABGB01000020:57738-58109 ; NW_003102068:57738-58109(+); OK
ABGB01000038:2450-2821 ; ND ; ND
ABGB01001006:c(418-789) ; NW_003102275:448-819(-); error (418/448)(789/819)
ABGB01001006:c(418-789) ; NW_003103054:418-789(-); OK
ABGB01000002:c(70528-70896) ; ND ; ND
ABGB01000015:95855-96223 ; ND ; ND
ABGB01000015:101374-101739 ; ND ; ND
ABGB01000019:c(3994-4359) ; NW_003102067:3994-4440(-); error - start (4359/4440)
ABGB01000033:12140-12505 ; ND ; ND
ABGB01000037:9581-9946 ; ND ; ND
ABGB01000881:c(585-950) ; NW_003102347:428-1471(-); error (585/428)(950/1471)
ABGB01000004:c(23873-24235) ; NW_001849444:57334-57696(+); error (23873/57334)(24235/57696)
ABGB01000016:74949-75311 ; ND ; ND
ABGB01000033:c(7695-8057) ; ND ; ND
ABGB01000276:664-1026 ; ND ; ND
ABGB01000015:c(71761-72120) ; ND ; ND
ABGB01000020:36594-36953 ; ND ; ND
ABGB01000018:43345-43701 ; ND ; ND
ABGB01000018:c(55728-56084) ; NW_003102066:55728-56084(-); OK
ABGB01000027:12751-13107 ; NW_003102075:12751-13107(+); OK
ABGB01000036:c(4682-5038) ; ND ; ND
ABGB01000001:c(84869-85222) ; NW_001849444:118875-119228(+); error (84869/118875)(85222/119228)
ABGB01000027:20033-20386 ; NW_003102075:20033-20386(+); OK
ABGB01000036:c(884-1237) ; NW_003102084:884-1237(-); OK
ABGB01000016:c(35671-36021) ; ND ; ND
ABGB01000243:c(656-1006) ; NW_003102291:656-1006(-); OK
ABGB01000023:3758-4105 ; NW_003102071:3758-4105(+); OK
ABGB01000026:4620-4967 ; NW_003102074:4620-4967(+); OK
ABGB01000038:c(4482-4829) ; ND ; ND
ABGB01000541:849-1196 ; ND ; ND
ABGB01000002:c(70139-70483) ; NW_001849446:88043-88387(-); error (70139/88043)(70483/88387)
ABGB01000002:c(77643-77984) ; ND ; ND
ABGB01000003:c(55093-55434) ; ND ; ND
ABGB01000035:c(9933-10274) ; ND ; ND
ABGB01000388:488-829 ; ND ; ND
ABGB01000001:70179-70517 ; ND ; ND
ABGB01000005:34244-34582 ; NW_001849445:34244-34582(+); OK
ABGB01000017:c(24168-24506) ; NW_003102065:24168-24506(-); OK
ABGB01000017:c(24168-24506) ; NW_003102106:3044-3382(-); error (24168/3044)(24506/3382)
ABGB01000017:c(56243-56581) ; NW_003102065:56243-56581(-); OK
ABGB01000024:c(237-575) ; ND ; ND
ABGB01000040:c(6778-7116) ; ND ; ND
ABGB01000002:39007-39339 ; NW_001849446:56911-57243(+); error (39007/56911)(39339/57243)
ABGB01000015:c(102679-103011) ; ND ; ND
ABGB01000017:c(28297-28629) ; ND ; ND
ABGB01000027:c(12393-12725) ; ND ; ND
ABGB01000001:41997-42326 ; NW_001849444:161771-162100(-); error (41997/161771)(42326/162100)
ABGB01000002:c(10239-10568) ; ND ; ND
ABGB01000014:1627-1956 ; NW_003102062:1627-1956(+); OK
ABGB01000049:4912-5241 ; NW_003102097:4912-5241(+); OK
ABGB01000202:580-909 ; NW_003102378:837-1166(-); error (580/837)(909/1166)
ABGB01000003:c(37817-38143) ; NW_001849445:81243-81569(-); error (37817/81243)(38143/81569)
ABGB01000003:c(79506-79832) ; NW_001849445:122932-123258(-); error (79506/122932)(79832/123258)
ABGB01000019:51487-51813 ; NW_003102067:51487-51813(+); OK
ABGB01000025:c(1096-1422) ; ND ; ND
ABGB01000002:16372-16695 ; ND ; ND
ABGB01000024:c(18279-18602) ; ND ; ND
ABGB01000057:c(2662-2985) ; ND ; ND
ABGB01000013:c(352-672) ; ND ; ND
ABGB01000004:45865-46182 ; NW_001849444:35387-35704(-); error (45865/35387)(46182/35704)
ABGB01000019:c(42871-43185) ; NW_003102067:42871-43185(-); OK
ABGB01000020:c(6960-7274) ; ND ; ND
ABGB01000031:c(9900-10214) ; NW_003102079:9900-10190(-); error - start (10214/10190)
ABGB01001153:c(758-1072) ; ND ; ND
ABGB01000014:c(117820-118131) ; NW_003102062:117820-118131(-); OK
ABGB01000784:293-604 ; ND ; ND
ABGB01000002:15967-16275 ; NW_001849446:33871-34179(+); error (15967/33871)(16275/34179)
ABGB01000002:92986-93294 ; ND ; ND
ABGB01000014:c(37503-37811) ; NW_003102062:37503-37811(-); OK
ABGB01000021:c(31411-31719) ; ND ; ND
ABGB01000704:322-630 ; NW_003102752:382-630(+); error - start (322/382)
ABGB01000704:322-630 ; NW_003103152:780-1028(-); error (322/780)(630/1028)
ABGB01000017:c(49785-50090) ; NW_003102065:49785-50144(-); error - start (50090/50144)
ABGB01000018:c(14795-15100) ; NW_003102066:14795-15100(-); OK
ABGB01000021:c(31747-32052) ; ND ; ND
ABGB01000035:c(18782-19087) ; ND ; ND
ABGB01000372:c(870-1175) ; ND ; ND
ABGB01000002:c(37861-38163) ; ND ; ND
ABGB01000014:c(6181-6483) ; ND ; ND
ABGB01000022:c(29065-29367) ; ND ; ND
ABGB01000027:10539-10841 ; ND ; ND
ABGB01000002:20544-20843 ; ND ; ND
ABGB01000003:7791-8090 ; NW_001849445:51217-51516(+); error (7791/51217)(8090/51516)
ABGB01000015:c(23758-24057) ; ND ; ND
ABGB01000140:1549-1848 ; ND ; ND
ABGB01000003:c(24477-24773) ; ND ; ND
ABGB01000005:c(39019-39315) ; ND ; ND
ABGB01000016:6037-6333 ; NW_003102064:6037-6333(+); OK
ABGB01000016:c(42057-42353) ; NW_003102064:42057-42353(-); OK
ABGB01000037:c(4484-4780) ; ND ; ND
ABGB01000001:84034-84327 ; ND ; ND
ABGB01000004:50992-51285 ; ND ; ND
ABGB01000014:c(111141-111434) ; ND ; ND
ABGB01000028:9300-9593 ; ND ; ND
ABGB01000687:293-586 ; ND ; ND
ABGB01000001:c(5947-6237) ; ND ; ND
ABGB01000002:c(17503-17793) ; ND ; ND
ABGB01000014:110849-111139 ; NW_003102062:110849-111139(+); OK
ABGB01000022:25350-25640 ; NW_003102070:25350-25640(+); OK
ABGB01000026:21381-21671 ; ND ; ND
ABGB01000015:c(51036-51323) ; ND ; ND
ABGB01000016:c(14169-14456) ; NW_003102064:14169-14456(-); OK
ABGB01000016:c(23779-24066) ; ND ; ND
ABGB01000018:34655-34942 ; NW_003102066:34655-34942(+); OK
ABGB01000038:c(8721-9008) ; ND ; ND
ABGB01000042:c(4122-4409) ; NW_003102090:4122-4409(-); OK
ABGB01001144:c(733-1020) ; NW_003103192:733-1002(-); error - start (1020/1002)
ABGB01000004:11628-11912 ; NW_001849444:69657-69941(-); error (11628/69657)(11912/69941)
ABGB01000007:c(242-526) ; NW_001849446:2494-2778(-); error (242/2494)(526/2778)
ABGB01000815:c(405-689) ; NW_003102964:892-1176(+); error (405/892)(689/1176)
ABGB01000001:113857-114138 ; ND ; ND
ABGB01000021:20670-20951 ; ND ; ND
ABGB01000023:20081-20362 ; NW_003102071:20081-20362(+); OK
ABGB01000001:c(15512-15790) ; ND ; ND
ABGB01000016:c(34237-34515) ; ND ; ND
ABGB01000016:c(101791-102069) ; ND ; ND
ABGB01000018:c(71047-71325) ; ND ; ND
ABGB01000039:c(12427-12705) ; ND ; ND
ABGB01000046:1571-1849 ; ND ; ND
ABGB01000015:24139-24414 ; ND ; ND
ABGB01000029:c(18747-19022) ; NW_003102077:18747-19022(-); OK
ABGB01000030:c(23203-23478) ; ND ; ND
ABGB01000035:c(137-412) ; ND ; ND
ABGB01001346:c(571-843) ; ND ; ND
ABGB01000001:c(76283-76552) ; ND ; ND
ABGB01000004:80271-80540 ; NW_001849444:1029-1298(-); error (80271/1029)(80540/1298)
ABGB01000014:63587-63856 ; ND ; ND
ABGB01000030:11677-11946 ; ND ; ND
ABGB01000099:738-1007 ; ND ; ND
ABGB01000142:c(685-954) ; ND ; ND
ABGB01000148:39-308 ; ND ; ND
ABGB01000519:645-914 ; ND ; ND
ABGB01001479:556-825 ; ND ; ND
ABGB01000021:c(9657-9923) ; NW_003102069:9657-9923(-); OK
ABGB01000022:20531-20797 ; ND ; ND
ABGB01000022:c(27240-27506) ; ND ; ND
ABGB01000117:1005-1271 ; ND ; ND
ABGB01000007:3215-3478 ; ND ; ND
ABGB01000082:c(861-1121) ; ND ; ND
ABGB01000341:1036-1296 ; ND ; ND
ABGB01000001:c(37369-37626) ; ND ; ND
ABGB01000001:c(102980-103237) ; ND ; ND
ABGB01000004:c(79880-80137) ; ND ; ND
ABGB01000032:103-360 ; ND ; ND
ABGB01000498:c(80-337) ; ND ; ND
ABGB01000002:83462-83716 ; ND ; ND
ABGB01000027:18791..19045 ; NW_003102075:18791-19045(+); error (9657/18791)(9923/19045)
ABGB01000001:63526-63777 ; ND ; ND
ABGB01000018:c(30334-30585) ; ND ; ND
ABGB01000019:c(24273-24524) ; NW_003102067:24273-24524(-); OK
ABGB01000019:c(31614-31862) ; ND ; ND
ABGB01000755:c(256-504) ; NW_003103697:4-435(-); error (256/4)(504/435)
ABGB01000002:21784-22029 ; NW_001849446:39688-39933(+); error (21784/39688)(22029/39933)
ABGB01000004:c(10597-10842) ; ND ; ND
ABGB01000014:7342-7587 ; ND ; ND
ABGB01000020:5317-5562 ; NW_003102068:5317-5562(+); OK
ABGB01000026:5043-5288 ; ND ; ND
ABGB01000370:217-462 ; ND ; ND
ABGB01000003:c(18456-18698) ; ND ; ND
ABGB01000026:c(27384-27626) ; NW_003102074:27384-27626(-); OK
ABGB01000037:c(4815-5057) ; ND ; ND
ABGB01000569:c(870-1112) ; NW_003102290:166-768(+); error (870/166)(1112/768)
ABGB01000014:101993-102232 ; ND ; ND
ABGB01000022:c(3528-3764) ; ND ; ND
ABGB01000004:c(7670-7903) ; ND ; ND
ABGB01000015:105053-105286 ; ND ; ND
ABGB01000548:c(755-988) ; ND ; ND
ABGB01000001:c(55495-55725) ; ND ; ND
ABGB01000003:c(69904-70131) ; ND ; ND
ABGB01000016:42414-42641 ; ND ; ND
ABGB01000017:47314-47541 ; ND ; ND
ABGB01000026:c(24323-24550) ; ND ; ND
ABGB01000036:c(1784-2011) ; ND ; ND
ABGB01000063:2650-2877 ; ND ; ND
ABGB01000001:5663-5887 ; ND ; ND
ABGB01000001:42382-42606 ; ND ; ND
ABGB01000003:c(20542-20766) ; ND ; ND
ABGB01000039:15669-15893 ; ND ; ND
ABGB01000001:74309-74530 ; ND ; ND
ABGB01000002:c(15725-15946) ; ND ; ND
ABGB01000005:10683-10904 ; ND ; ND
